trip_id,driver_id,date,iso_week,day_of_week,stop_sequence,location_id,location_code,location_name,latitude,longitude,visit_time,visit_duration_min,distance_from_prev_km,travel_duration_from_prev_min,traffic_category,region,store_density,priority,daily_stop_count,route_total_distance_km,route_total_travel_min,route_efficiency_score
D01-2026-03-25,D01,2026-03-25,2026-W13,2,1,L049,AW,Store AW,23.009972,72.596579,08:31,33,4.27,16.31,severe,central,0.521,5,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,2,L039,AM,Store AM,22.990237,72.588702,09:13,25,3.296,9.37,medium,south,0.42,5,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,3,L024,X,Store X,22.991964,72.617173,09:54,33,4.054,15.84,high,industrial,0.592,3,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,4,L052,AZ,Store AZ,23.034712,72.622924,10:49,27,6.604,21.61,high,east,0.669,1,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,5,L062,BJ,Store BJ,23.060955,72.574762,11:32,13,6.762,16.12,medium,north,0.616,1,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,6,L053,BA,Store BA,23.044315,72.507837,12:04,20,8.733,19.36,low,west,0.448,2,7,35.528,102.67,0.859
D01-2026-03-25,D01,2026-03-25,2026-W13,2,7,L047,AU,Store AU,23.033228,72.504836,12:28,25,1.811,4.05,low,west,0.393,2,7,35.528,102.67,0.859
D02-2026-03-25,D02,2026-03-25,2026-W13,2,1,L020,T,Store T,23.062919,72.557646,08:25,17,4.216,10.66,medium,north,0.35,2,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,2,L011,K,Store K,23.050226,72.52189,08:56,18,5.239,13.92,low,west,0.537,1,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,3,L040,AN,Store AN,23.034803,72.627306,09:55,23,14.69,40.68,high,east,0.834,2,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,4,L054,BB,Store BB,23.019539,72.64297,10:27,11,2.857,9.02,high,industrial,0.273,5,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,5,L016,P,Store P,23.054636,72.642587,10:53,35,5.453,15.52,high,east,0.384,1,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,6,L046,AT,Store AT,23.040931,72.688225,11:46,44,6.467,18.2,high,east,0.852,1,7,60.431,160.1,0.721
D02-2026-03-25,D02,2026-03-25,2026-W13,2,7,L033,AG,Store AG,22.943913,72.574113,13:23,30,21.509,52.1,medium,south,0.233,5,7,60.431,160.1,0.721
D03-2026-03-25,D03,2026-03-25,2026-W13,2,1,L051,AY,Store AY,22.967069,72.591557,08:17,36,0.673,2.35,medium,south,0.307,1,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,2,L021,U,Store U,22.971647,72.586101,08:56,15,1.024,2.96,medium,south,0.174,1,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,3,L039,AM,Store AM,22.990237,72.588702,09:19,38,2.544,8.39,medium,south,0.42,5,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,4,L024,X,Store X,22.991964,72.617173,10:12,35,3.654,15.18,high,industrial,0.592,3,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,5,L040,AN,Store AN,23.034803,72.627306,11:12,10,6.234,24.96,high,east,0.834,2,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,6,L059,BG,Store BG,23.044363,72.508799,12:08,13,17.555,45.19,low,west,0.283,3,7,32.934,101.81,0.774
D03-2026-03-25,D03,2026-03-25,2026-W13,2,7,L071,BS,Store BS,23.050641,72.502727,12:23,20,1.25,2.77,low,west,0.201,5,7,32.934,101.81,0.774
D04-2026-03-25,D04,2026-03-25,2026-W13,2,1,L042,AP,Store AP,23.005982,72.642539,08:13,35,4.234,13.07,high,industrial,0.473,1,6,27.451,79.29,0.867
D04-2026-03-25,D04,2026-03-25,2026-W13,2,2,L072,BT,Store BT,22.993584,72.64662,08:52,14,1.736,4.87,high,industrial,0.613,2,6,27.451,79.29,0.867
D04-2026-03-25,D04,2026-03-25,2026-W13,2,3,L030,AD,Store AD,22.998471,72.613437,09:21,16,4.787,14.66,high,industrial,0.331,3,6,27.451,79.29,0.867
D04-2026-03-25,D04,2026-03-25,2026-W13,2,4,L027,AA,Store AA,23.001022,72.605958,09:40,40,1.161,2.74,medium,south,0.585,3,6,27.451,79.29,0.867
D04-2026-03-25,D04,2026-03-25,2026-W13,2,5,L055,BC,Store BC,23.01131,72.55939,10:42,16,7.155,22.25,severe,central,0.7,5,6,27.451,79.29,0.867
D04-2026-03-25,D04,2026-03-25,2026-W13,2,6,L062,BJ,Store BJ,23.060955,72.574762,11:20,14,8.379,21.7,medium,north,0.616,1,6,27.451,79.29,0.867
D05-2026-03-25,D05,2026-03-25,2026-W13,2,1,L053,BA,Store BA,23.044315,72.507837,08:32,23,1.354,2.79,low,west,0.448,2,6,30.849,69.03,0.856
D05-2026-03-25,D05,2026-03-25,2026-W13,2,2,L059,BG,Store BG,23.044363,72.508799,08:57,9,0.134,2.06,low,west,0.283,3,6,30.849,69.03,0.856
D05-2026-03-25,D05,2026-03-25,2026-W13,2,3,L071,BS,Store BS,23.050641,72.502727,09:09,26,1.223,2.93,low,west,0.201,5,6,30.849,69.03,0.856
D05-2026-03-25,D05,2026-03-25,2026-W13,2,4,L017,Q,Store Q,23.050603,72.495376,09:38,28,0.931,2.34,low,west,0.255,5,6,30.849,69.03,0.856
D05-2026-03-25,D05,2026-03-25,2026-W13,2,5,L057,BE,Store BE,22.986917,72.572572,10:35,32,12.79,29.01,medium,south,0.3,3,6,30.849,69.03,0.856
D05-2026-03-25,D05,2026-03-25,2026-W13,2,6,L004,D,Store D,23.031554,72.664233,11:37,24,14.418,29.89,high,east,0.74,5,6,30.849,69.03,0.856
D06-2026-03-25,D06,2026-03-25,2026-W13,2,1,L042,AP,Store AP,23.005982,72.642539,08:26,25,3.457,11.74,high,industrial,0.473,1,5,26.601,83.25,0.843
D06-2026-03-25,D06,2026-03-25,2026-W13,2,2,L004,D,Store D,23.031554,72.664233,09:05,30,4.429,13.67,high,east,0.74,5,5,26.601,83.25,0.843
D06-2026-03-25,D06,2026-03-25,2026-W13,2,3,L067,BO,Store BO,23.021466,72.579505,10:15,27,11.12,39.74,severe,central,0.615,4,5,26.601,83.25,0.843
D06-2026-03-25,D06,2026-03-25,2026-W13,2,4,L039,AM,Store AM,22.990237,72.588702,10:54,28,4.782,12.27,medium,south,0.42,5,5,26.601,83.25,0.843
D06-2026-03-25,D06,2026-03-25,2026-W13,2,5,L021,U,Store U,22.971647,72.586101,11:28,15,2.813,5.84,medium,south,0.174,1,5,26.601,83.25,0.843
D07-2026-03-25,D07,2026-03-25,2026-W13,2,1,L067,BO,Store BO,23.021466,72.579505,08:35,28,1.216,5.68,severe,central,0.615,4,6,34.92,111.64,0.929
D07-2026-03-25,D07,2026-03-25,2026-W13,2,2,L049,AW,Store AW,23.009972,72.596579,09:14,34,2.757,10.97,severe,central,0.521,5,6,34.92,111.64,0.929
D07-2026-03-25,D07,2026-03-25,2026-W13,2,3,L043,AQ,Store AQ,22.994149,72.567495,10:08,24,4.231,19.63,severe,central,0.416,2,6,34.92,111.64,0.929
D07-2026-03-25,D07,2026-03-25,2026-W13,2,4,L069,BQ,Store BQ,22.975325,72.606437,10:50,19,6.286,18.07,medium,south,0.426,4,6,34.92,111.64,0.929
D07-2026-03-25,D07,2026-03-25,2026-W13,2,5,L072,BT,Store BT,22.993584,72.64662,11:24,11,5.516,15.13,high,industrial,0.613,2,6,34.92,111.64,0.929
D07-2026-03-25,D07,2026-03-25,2026-W13,2,6,L014,N,Store N,23.06393,72.571711,12:17,25,14.914,42.14,medium,north,0.272,4,6,34.92,111.64,0.929
D08-2026-03-25,D08,2026-03-25,2026-W13,2,1,L002,B,Store B,23.054435,72.582907,08:40,37,3.692,10.01,medium,north,0.596,1,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,2,L061,BI,Store BI,23.055123,72.560227,09:27,9,2.904,10.36,severe,central,0.834,5,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,3,L067,BO,Store BO,23.021466,72.579505,09:56,30,5.355,20.16,severe,central,0.615,4,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,4,L037,AK,Store AK,23.015245,72.550811,10:40,20,4.242,14.27,severe,central,0.354,1,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,5,L022,V,Store V,23.00965,72.635266,11:29,26,10.747,28.87,high,east,0.603,1,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,6,L065,BM,Store BM,23.042302,72.468112,12:45,29,23.801,49.51,low,west,0.573,1,7,54.13,138.93,0.817
D08-2026-03-25,D08,2026-03-25,2026-W13,2,7,L023,W,Store W,23.063614,72.474335,13:19,11,3.389,5.74,low,west,0.415,5,7,54.13,138.93,0.817
D09-2026-03-25,D09,2026-03-25,2026-W13,2,1,L039,AM,Store AM,22.990237,72.588702,08:36,30,2.859,6.11,medium,south,0.42,5,6,38.443,95.65,0.956
D09-2026-03-25,D09,2026-03-25,2026-W13,2,2,L001,A,Store A,23.019581,72.568967,09:21,8,4.746,15.77,severe,central,0.515,2,6,38.443,95.65,0.956
D09-2026-03-25,D09,2026-03-25,2026-W13,2,3,L002,B,Store B,23.054435,72.582907,09:43,32,5.53,13.59,medium,north,0.596,1,6,38.443,95.65,0.956
D09-2026-03-25,D09,2026-03-25,2026-W13,2,4,L038,AL,Store AL,23.080646,72.588651,10:23,17,3.761,8.11,medium,north,0.315,5,6,38.443,95.65,0.956
D09-2026-03-25,D09,2026-03-25,2026-W13,2,5,L042,AP,Store AP,23.005982,72.642539,11:17,25,14.14,36.8,high,industrial,0.473,1,6,38.443,95.65,0.956
D09-2026-03-25,D09,2026-03-25,2026-W13,2,6,L046,AT,Store AT,23.040931,72.688225,11:57,37,7.407,15.27,high,east,0.852,1,6,38.443,95.65,0.956
D10-2026-03-25,D10,2026-03-25,2026-W13,2,1,L040,AN,Store AN,23.034803,72.627306,08:39,13,3.425,9.29,high,east,0.834,2,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,2,L010,J,Store J,23.007342,72.633356,09:05,26,4.094,13.47,high,east,0.567,2,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,3,L046,AT,Store AT,23.040931,72.688225,09:54,26,8.567,23.16,high,east,0.852,1,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,4,L026,Z,Store Z,23.070122,72.61473,10:48,35,10.689,27.68,medium,north,0.282,5,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,5,L043,AQ,Store AQ,22.994149,72.567495,11:57,13,11.888,34.22,severe,central,0.416,2,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,6,L041,AO,Store AO,23.049607,72.513774,12:29,39,9.79,18.57,low,west,0.362,4,7,53.598,137.53,0.81
D10-2026-03-25,D10,2026-03-25,2026-W13,2,7,L023,W,Store W,23.063614,72.474335,13:19,14,5.146,11.14,low,west,0.415,5,7,53.598,137.53,0.81
D11-2026-03-25,D11,2026-03-25,2026-W13,2,1,L047,AU,Store AU,23.033228,72.504836,08:17,21,1.187,2.92,low,west,0.393,2,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,2,L005,E,Store E,23.061481,72.504036,08:48,30,3.811,9.56,low,west,0.555,1,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,3,L001,A,Store A,23.019581,72.568967,09:49,14,9.642,30.9,severe,central,0.515,2,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,4,L067,BO,Store BO,23.021466,72.579505,10:08,28,1.448,5.16,severe,central,0.615,4,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,5,L007,G,Store G,23.018842,72.584676,10:39,20,0.778,3.08,severe,central,0.406,1,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,6,L066,BN,Store BN,23.003476,72.609487,11:11,30,4.311,12.33,high,industrial,0.152,2,7,28.03,81.88,0.936
D11-2026-03-25,D11,2026-03-25,2026-W13,2,7,L034,AH,Store AH,23.034541,72.646341,11:59,32,6.853,17.93,high,east,0.674,2,7,28.03,81.88,0.936
D12-2026-03-25,D12,2026-03-25,2026-W13,2,1,L066,BN,Store BN,23.003476,72.609487,08:19,36,1.53,4.24,high,industrial,0.152,2,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,2,L060,BH,Store BH,22.987802,72.63076,09:04,36,3.755,9.54,high,industrial,0.229,5,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,3,L006,F,Store F,22.974202,72.628706,09:45,20,2.091,5.19,high,industrial,0.32,2,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,4,L033,AG,Store AG,22.943913,72.574113,10:26,34,8.593,20.65,medium,south,0.233,5,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,5,L047,AU,Store AU,23.033228,72.504836,11:25,24,14.453,24.96,low,west,0.393,2,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,6,L034,AH,Store AH,23.034541,72.646341,12:31,38,18.123,41.5,high,east,0.674,2,7,49.739,108.79,0.937
D12-2026-03-25,D12,2026-03-25,2026-W13,2,7,L064,BL,Store BL,23.039547,72.653069,13:11,31,1.194,2.72,high,east,0.556,3,7,49.739,108.79,0.937
D01-2026-03-26,D01,2026-03-26,2026-W13,3,1,L037,AK,Store AK,23.015245,72.550811,08:15,24,3.221,15.31,severe,central,0.354,1,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,2,L011,K,Store K,23.050226,72.52189,08:58,15,6.898,19.4,low,west,0.537,1,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,3,L020,T,Store T,23.062919,72.557646,09:30,15,5.145,17.06,medium,north,0.35,2,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,4,L023,W,Store W,23.063614,72.474335,10:18,10,11.194,33.06,low,west,0.415,5,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,5,L036,AJ,Store AJ,23.001281,72.609571,11:34,30,18.352,66.09,high,industrial,0.182,1,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,6,L009,I,Store I,22.994965,72.615016,12:08,41,1.254,3.2,medium,south,0.189,3,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,7,L060,BH,Store BH,22.987802,72.63076,12:56,31,2.471,7.36,high,industrial,0.229,5,8,54.346,175.54,0.958
D01-2026-03-26,D01,2026-03-26,2026-W13,3,8,L045,AS,Store AS,22.968161,72.595815,13:41,9,5.811,14.05,medium,south,0.554,5,8,54.346,175.54,0.958
D02-2026-03-26,D02,2026-03-26,2026-W13,3,1,L014,N,Store N,23.06393,72.571711,08:52,18,2.619,7.67,medium,north,0.272,4,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,2,L013,M,Store M,23.029567,72.564749,09:26,29,4.933,15.95,severe,central,0.51,1,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,3,L001,A,Store A,23.019581,72.568967,10:02,16,1.614,6.45,severe,central,0.515,2,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,4,L015,O,Store O,23.004357,72.587923,10:28,34,3.727,10.23,medium,south,0.494,2,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,5,L003,C,Store C,22.973863,72.588513,11:14,23,4.949,12.16,medium,south,0.259,5,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,6,L041,AO,Store AO,23.049607,72.513774,12:06,30,14.632,29.19,low,west,0.362,4,7,54.146,140.26,0.909
D02-2026-03-26,D02,2026-03-26,2026-W13,3,7,L046,AT,Store AT,23.040931,72.688225,13:35,33,21.672,58.59,high,east,0.852,1,7,54.146,140.26,0.909
D03-2026-03-26,D03,2026-03-26,2026-W13,3,1,L063,BK,Store BK,23.003341,72.589143,09:01,15,4.538,16.13,medium,south,0.521,2,6,45.704,131.34,0.938
D03-2026-03-26,D03,2026-03-26,2026-W13,3,2,L030,AD,Store AD,22.998471,72.613437,09:28,13,3.706,12.71,high,industrial,0.331,3,6,45.704,131.34,0.938
D03-2026-03-26,D03,2026-03-26,2026-W13,3,3,L042,AP,Store AP,23.005982,72.642539,09:56,20,4.228,14.67,high,industrial,0.473,1,6,45.704,131.34,0.938
D03-2026-03-26,D03,2026-03-26,2026-W13,3,4,L034,AH,Store AH,23.034541,72.646341,10:29,35,4.118,13.27,high,east,0.674,2,6,45.704,131.34,0.938
D03-2026-03-26,D03,2026-03-26,2026-W13,3,5,L014,N,Store N,23.06393,72.571711,11:30,27,10.776,25.88,medium,north,0.272,4,6,45.704,131.34,0.938
D03-2026-03-26,D03,2026-03-26,2026-W13,3,6,L033,AG,Store AG,22.943913,72.574113,12:46,31,18.337,48.68,medium,south,0.233,5,6,45.704,131.34,0.938
D04-2026-03-26,D04,2026-03-26,2026-W13,3,1,L046,AT,Store AT,23.040931,72.688225,08:15,38,4.816,15.32,high,east,0.852,1,5,34.147,105.11,0.794
D04-2026-03-26,D04,2026-03-26,2026-W13,3,2,L072,BT,Store BT,22.993584,72.64662,09:18,14,8.774,25.49,high,industrial,0.613,2,5,34.147,105.11,0.794
D04-2026-03-26,D04,2026-03-26,2026-W13,3,3,L012,L,Store L,22.986719,72.630134,09:39,17,2.434,6.75,high,industrial,0.377,3,5,34.147,105.11,0.794
D04-2026-03-26,D04,2026-03-26,2026-W13,3,4,L001,A,Store A,23.019581,72.568967,10:31,16,9.378,35.31,severe,central,0.515,2,5,34.147,105.11,0.794
D04-2026-03-26,D04,2026-03-26,2026-W13,3,5,L056,BD,Store BD,23.075197,72.593745,11:10,18,8.745,22.23,medium,north,0.508,2,5,34.147,105.11,0.794
D05-2026-03-26,D05,2026-03-26,2026-W13,3,1,L071,BS,Store BS,23.050641,72.502727,08:18,29,1.667,3.6,low,west,0.201,5,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,2,L017,Q,Store Q,23.050603,72.495376,08:49,33,1.033,2.22,low,west,0.255,5,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,3,L001,A,Store A,23.019581,72.568967,10:02,23,11.262,39.69,severe,central,0.515,2,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,4,L015,O,Store O,23.004357,72.587923,10:33,37,3.372,7.78,medium,south,0.494,2,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,5,L009,I,Store I,22.994965,72.615016,11:17,37,3.741,7.07,medium,south,0.189,3,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,6,L069,BQ,Store BQ,22.975325,72.606437,12:00,10,3.253,6.08,medium,south,0.426,4,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,7,L006,F,Store F,22.974202,72.628706,12:18,25,3.037,8.03,high,industrial,0.32,2,8,36.371,90.86,0.873
D05-2026-03-26,D05,2026-03-26,2026-W13,3,8,L033,AG,Store AG,22.943913,72.574113,12:59,28,9.007,16.39,medium,south,0.233,5,8,36.371,90.86,0.873
D06-2026-03-26,D06,2026-03-26,2026-W13,3,1,L024,X,Store X,22.991964,72.617173,08:03,34,0.976,3.49,high,industrial,0.592,3,6,33.762,98.04,0.745
D06-2026-03-26,D06,2026-03-26,2026-W13,3,2,L040,AN,Store AN,23.034803,72.627306,08:55,23,5.852,18.35,high,east,0.834,2,6,33.762,98.04,0.745
D06-2026-03-26,D06,2026-03-26,2026-W13,3,3,L001,A,Store A,23.019581,72.568967,09:47,18,7.438,28.96,severe,central,0.515,2,6,33.762,98.04,0.745
D06-2026-03-26,D06,2026-03-26,2026-W13,3,4,L014,N,Store N,23.06393,72.571711,10:25,28,6.166,19.6,medium,north,0.272,4,6,33.762,98.04,0.745
D06-2026-03-26,D06,2026-03-26,2026-W13,3,5,L032,AF,Store AF,23.079458,72.579805,11:01,22,2.687,7.99,medium,north,0.53,2,6,33.762,98.04,0.745
D06-2026-03-26,D06,2026-03-26,2026-W13,3,6,L059,BG,Store BG,23.044363,72.508799,11:43,15,10.644,19.64,low,west,0.283,3,6,33.762,98.04,0.745
D07-2026-03-26,D07,2026-03-26,2026-W13,3,1,L025,Y,Store Y,23.017413,72.567243,08:49,13,0.973,4.32,severe,central,0.611,4,5,32.84,117.07,0.92
D07-2026-03-26,D07,2026-03-26,2026-W13,3,2,L029,AC,Store AC,23.030634,72.53114,09:19,19,5.506,16.98,low,west,0.609,5,5,32.84,117.07,0.92
D07-2026-03-26,D07,2026-03-26,2026-W13,3,3,L011,K,Store K,23.050226,72.52189,09:48,17,3.174,10.05,low,west,0.537,1,5,32.84,117.07,0.92
D07-2026-03-26,D07,2026-03-26,2026-W13,3,4,L020,T,Store T,23.062919,72.557646,10:23,18,5.204,17.89,medium,north,0.35,2,5,32.84,117.07,0.92
D07-2026-03-26,D07,2026-03-26,2026-W13,3,5,L046,AT,Store AT,23.040931,72.688225,11:49,36,17.983,67.82,high,east,0.852,1,5,32.84,117.07,0.92
D08-2026-03-26,D08,2026-03-26,2026-W13,3,1,L044,AR,Store AR,23.077308,72.577708,08:47,18,1.021,2.45,medium,north,0.242,4,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,2,L062,BJ,Store BJ,23.060955,72.574762,09:11,15,2.667,6.53,medium,north,0.616,1,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,3,L002,B,Store B,23.054435,72.582907,09:30,32,1.531,4.02,medium,north,0.596,1,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,4,L026,Z,Store Z,23.070122,72.61473,10:16,30,5.174,13.3,medium,north,0.282,5,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,5,L001,A,Store A,23.019581,72.568967,11:21,15,9.466,35.36,severe,central,0.515,2,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,6,L015,O,Store O,23.004357,72.587923,11:43,37,3.352,6.87,medium,south,0.494,2,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,7,L057,BE,Store BE,22.986917,72.572572,12:26,42,3.002,5.88,medium,south,0.3,3,8,30.658,83.51,0.897
D08-2026-03-26,D08,2026-03-26,2026-W13,3,8,L045,AS,Store AS,22.968161,72.595815,13:17,14,4.446,9.1,medium,south,0.554,5,8,30.658,83.51,0.897
D09-2026-03-26,D09,2026-03-26,2026-W13,3,1,L015,O,Store O,23.004357,72.587923,08:26,34,4.605,11.55,medium,south,0.494,2,5,36.324,84.24,0.96
D09-2026-03-26,D09,2026-03-26,2026-W13,3,2,L060,BH,Store BH,22.987802,72.63076,09:13,34,5.674,13.33,high,industrial,0.229,5,5,36.324,84.24,0.96
D09-2026-03-26,D09,2026-03-26,2026-W13,3,3,L008,H,Store H,23.060739,72.597833,10:17,34,11.42,29.81,medium,north,0.554,4,5,36.324,84.24,0.96
D09-2026-03-26,D09,2026-03-26,2026-W13,3,4,L053,BA,Store BA,23.044315,72.507837,11:18,29,12.914,26.55,low,west,0.448,2,5,36.324,84.24,0.96
D09-2026-03-26,D09,2026-03-26,2026-W13,3,5,L047,AU,Store AU,23.033228,72.504836,11:50,26,1.711,3.01,low,west,0.393,2,5,36.324,84.24,0.96
D10-2026-03-26,D10,2026-03-26,2026-W13,3,1,L058,BF,Store BF,23.028704,72.658033,08:02,12,0.479,2.15,high,east,0.723,5,5,36.339,99.0,0.873
D10-2026-03-26,D10,2026-03-26,2026-W13,3,2,L040,AN,Store AN,23.034803,72.627306,08:28,19,4.461,14.32,high,east,0.834,2,5,36.339,99.0,0.873
D10-2026-03-26,D10,2026-03-26,2026-W13,3,3,L020,T,Store T,23.062919,72.557646,09:11,15,9.409,24.41,medium,north,0.35,2,5,36.339,99.0,0.873
D10-2026-03-26,D10,2026-03-26,2026-W13,3,4,L041,AO,Store AO,23.049607,72.513774,09:39,29,5.848,12.53,low,west,0.362,4,5,36.339,99.0,0.873
D10-2026-03-26,D10,2026-03-26,2026-W13,3,5,L051,AY,Store AY,22.967069,72.591557,10:53,32,16.141,45.59,medium,south,0.307,1,5,36.339,99.0,0.873
D11-2026-03-26,D11,2026-03-26,2026-W13,3,1,L017,Q,Store Q,23.050603,72.495376,08:49,32,1.602,4.04,low,west,0.255,5,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,2,L065,BM,Store BM,23.042302,72.468112,09:30,37,3.723,9.05,low,west,0.573,1,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,3,L061,BI,Store BI,23.055123,72.560227,10:48,16,12.861,41.09,severe,central,0.834,5,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,4,L008,H,Store H,23.060739,72.597833,11:17,30,5.598,13.71,medium,north,0.554,4,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,5,L063,BK,Store BK,23.003341,72.589143,12:05,22,8.661,17.22,medium,south,0.521,2,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,6,L039,AM,Store AM,22.990237,72.588702,12:31,33,2.105,4.38,medium,south,0.42,5,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,7,L028,AB,Store AB,23.012768,72.640552,13:24,33,7.951,20.3,high,east,0.442,2,8,50.901,131.17,0.754
D11-2026-03-26,D11,2026-03-26,2026-W13,3,8,L046,AT,Store AT,23.040931,72.688225,14:19,40,8.401,21.37,high,east,0.852,1,8,50.901,131.17,0.754
D12-2026-03-26,D12,2026-03-26,2026-W13,3,1,L054,BB,Store BB,23.019539,72.64297,08:26,14,3.975,11.18,high,industrial,0.273,5,7,33.77,86.9,0.911
D12-2026-03-26,D12,2026-03-26,2026-W13,3,2,L003,C,Store C,22.973863,72.588513,09:02,29,9.98,22.5,medium,south,0.259,5,7,33.77,86.9,0.911
D12-2026-03-26,D12,2026-03-26,2026-W13,3,3,L001,A,Store A,23.019581,72.568967,09:56,15,7.691,24.96,severe,central,0.515,2,7,33.77,86.9,0.911
D12-2026-03-26,D12,2026-03-26,2026-W13,3,4,L061,BI,Store BI,23.055123,72.560227,10:28,8,5.732,16.44,severe,central,0.834,5,7,33.77,86.9,0.911
D12-2026-03-26,D12,2026-03-26,2026-W13,3,5,L020,T,Store T,23.062919,72.557646,10:38,12,1.109,2.31,medium,north,0.35,2,7,33.77,86.9,0.911
D12-2026-03-26,D12,2026-03-26,2026-W13,3,6,L014,N,Store N,23.06393,72.571711,10:54,30,1.795,3.77,medium,north,0.272,4,7,33.77,86.9,0.911
